"Sample_id","Contig","reads_number","GD","Diet","Group","num_seqs"
"L1HGH010570","NODE_4700_length_4151_cov_5.560303||full_3",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_767_length_9365_cov_7.936198||full_6",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_10997_length_1827_cov_4.137133||full_2",173,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_291_length_23501_cov_27.144545||full_9",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6329_length_2026_cov_3.255708||full_2",20,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4215_length_3554_cov_3.579594||full_2",11,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3743_length_4460_cov_42.609762||full_1",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_696_length_9635_cov_17.728914||full_10",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6700_length_2552_cov_9.826992||full_4",12,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1637_length_6363_cov_6.218611||full_1",49,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_15_length_61415_cov_20.168660||full_1",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_86_length_35955_cov_63.709359||full_22",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_294_length_18108_cov_6.706365||full_23",52,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1408_length_4828_cov_9.879740||full_1",116,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3528_length_4078_cov_5.026597||full_2",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5145_length_2812_cov_4.791440||full_4",184,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_9068_length_2155_cov_3.392857||full_4",14,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7639_length_4140_cov_16.018849||full_3",290,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1840_length_5930_cov_4.473021||full_1",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3560_length_2545_cov_3.683133||full_1",15,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1606_length_7293_cov_7.564244||full_2",90,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3079_length_4338_cov_41.823488||full_2",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_41_length_36531_cov_43.940070||full_fragment_1_14",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_14692_length_2322_cov_2.273048||full_1",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4396_length_4367_cov_3.957328||full_6",26,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2574_length_4421_cov_6.797984||full_2",34,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5539_length_3151_cov_4.640181||full_5",18,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_8835_length_3395_cov_5.504790||full_6",81,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3731_length_5884_cov_12.723795||full_3",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1898_length_4083_cov_4.185948||full_3",51,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2366_length_4650_cov_5.122742||full_2",37,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1790_length_8095_cov_7.618905||full_1",60,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1109_length_11455_cov_5.668158||full_14",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_17701_length_2154_cov_41.290615||full_4",18,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_187_length_19224_cov_10.701549||full_18",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_17_length_49354_cov_65.228098||full_1",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7594_length_3585_cov_3.611331||full_2",11,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_9_length_76168_cov_43.767280||full_1",379,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4083_length_5758_cov_5.235841||full_2",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2990_length_4772_cov_9.593386||full_3",16,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1839_length_8534_cov_6.672721||full_4",30,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2435_length_3414_cov_4.030664||full_1",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4963_length_2281_cov_4.028751||full_2",73,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4690_length_3822_cov_4.537829||full_4",12,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6430_length_4298_cov_14.550790||full_2",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1192_length_9329_cov_28.388613||full_1",24,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_22723_length_1605_cov_4.347742||full_3",18,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2575_length_3447_cov_3.984670||full_2",47,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7634_length_3526_cov_7.161913||full_1",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_120_length_28474_cov_471.020585||0_partial_1",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_672_length_17445_cov_10.145371||full_15",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4700_length_4151_cov_5.560303||full_4",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_10253_length_2092_cov_5.859597||full_2",15,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_10646_length_3121_cov_17.531963||full_4",34,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_590_length_14192_cov_4.586546||full_2",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_9353_length_2050_cov_4.970927||full_2",161,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6561_length_4113_cov_38.056925||full_1",25,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2554_length_7214_cov_7.975835||full_1",50,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2095_length_4721_cov_7.115517||full_5",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_24830_length_1638_cov_2.938724||full_3",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6170_length_2216_cov_3.648311||full_3",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_15564_length_2204_cov_6.924151||full_3",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7213_length_2697_cov_6.038229||full_1",36,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1762_length_8145_cov_7.224969||full_12",14,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5167_length_2369_cov_2.402766||full_1",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1388_length_10980_cov_6.144256||full_5",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6969_length_4080_cov_3.330683||full_5",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7356_length_4251_cov_4.259533||full_9",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4424_length_6011_cov_9.483882||full_2",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_148_length_14671_cov_31.714423||full_17",13,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3890_length_4749_cov_3.289305||full_1",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_267_length_24913_cov_13.480529||full_4",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3938_length_4309_cov_4.719323||full_2",25,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3152_length_4409_cov_10.889527||full_5",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6869_length_2507_cov_29.176998||full_7",43,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1867_length_5291_cov_7.678189||full_3",28,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3319_length_5795_cov_6.694599||full_3",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3874_length_3298_cov_4.491829||full_3",478,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_20896_length_1392_cov_1.898280||full_1",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4423_length_5488_cov_38.579974||full_2",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4471_length_3971_cov_6.452503||full_3",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_36_length_46729_cov_81.555341||full_1",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_162_length_26168_cov_10.681346||full_2",36,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_14974_length_2217_cov_2.850601||full_5",16,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2148_length_8604_cov_9.261551||full_5",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_933_length_5176_cov_6.602617||full_3",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_163_length_19625_cov_12.464129||full_1",81,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_952_length_8877_cov_19.968488||full_6",24,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4415_length_5554_cov_20.950900||full_4",14,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_847_length_6025_cov_11.808710||full_2",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_8759_length_3738_cov_6.175944||full_2",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_11996_length_2944_cov_9.746279||full_4",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2163_length_8756_cov_12.717849||full_2",20,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2100_length_3854_cov_3.992630||full_3",30,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_88_length_35667_cov_36.184067||full_55",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_74_length_35481_cov_39.601225||full_2",32,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2107_length_6130_cov_3.550782||full_3",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1514_length_4966_cov_3.284056||full_7",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_8904_length_3200_cov_63.310970||full_1",104,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6_length_85251_cov_37.627717||0_partial_fragment_1_1",2498,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1648_length_5020_cov_6.382880||full_1",866,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3227_length_3737_cov_3.068984||full_4",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1455_length_11659_cov_20.400207||full_23",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_443_length_14260_cov_17.280957||full_14",21,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2322_length_4478_cov_5.226995||full_3",479,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_723_length_10476_cov_4.718453||full_3",24,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3172_length_6553_cov_104.489074||full_3",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2659_length_5645_cov_5.561181||full_2",12,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2929_length_3855_cov_23.050789||full_1",16,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_363_length_15579_cov_78.105514||full_1",33,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3650_length_3099_cov_13.909330||full_1",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_638_length_10131_cov_15.002382||full_15",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3595_length_4798_cov_14.405650||full_2",372,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_21098_length_1991_cov_14.413740||full_1",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3461_length_4132_cov_7.173902||full_1",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5712_length_4373_cov_6.535433||full_5",17,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1718_length_5495_cov_10.375735||full_1",42,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_9744_length_3447_cov_14.403007||full_1",25,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1368_length_9056_cov_4.583157||full_3",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6094_length_2171_cov_5.356333||full_4",14,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_17819_length_1999_cov_11.513374||full_4",3,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6257_length_2045_cov_3.725126||full_5",3,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3414_length_4085_cov_9.374442||full_5",15,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1422_length_10666_cov_8.494298||full_9",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3393_length_4193_cov_16.909135||full_4",229,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3889_length_6057_cov_13.903865||full_1",31,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_340_length_16907_cov_44.007299||full_6",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_374_length_8300_cov_27.239054||full_2",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_10822_length_2855_cov_5.655000||full_5",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_360_length_19998_cov_24.907536||full_19",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_8146_length_1875_cov_2.518681||full_4",31,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_691_length_15706_cov_7.819373||full_fragment_1_2",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1372_length_6951_cov_4.396172||full_7",190,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3163_length_6986_cov_8.816332||full_6",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_411_length_14795_cov_13.327137||full_8",12,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7846_length_2669_cov_9.359220||full_1",12,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2487_length_7625_cov_6.039102||full_12",34,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1482_length_5897_cov_9.036460||full_2",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2831_length_4667_cov_2.902645||full_4",37,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4120_length_4060_cov_4.042697||full_4",22,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1629_length_2764_cov_4.031377||full_3",16,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2241_length_6081_cov_6.621640||full_10",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2578_length_4299_cov_6.121112||full_5",284,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_12494_length_1496_cov_3.369188||full_4",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_9283_length_2093_cov_3.668302||full_1",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4439_length_4824_cov_8.156008||full_4",26,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_463_length_19187_cov_45.094345||full_21",40,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5696_length_2793_cov_8.475530||full_1",170,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1096_length_5639_cov_5.179083||full_2",279,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6919_length_2946_cov_4.143549||full_2",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1675_length_3764_cov_6.498248||full_4",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2760_length_2882_cov_3.413513||full_3",85,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2659_length_5645_cov_5.561181||full_3",25,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_11071_length_1888_cov_6.322422||full_1",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3282_length_7006_cov_13.831247||full_2",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2784_length_4818_cov_4.667017||full_8",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2470_length_8092_cov_4.653975||full_12",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1153_length_8543_cov_6.786287||full_6",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_235_length_6953_cov_5.587562||full_6",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_301_length_12210_cov_4.991937||full_13",15,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2032_length_6022_cov_5.307022||full_6",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1117_length_12986_cov_17.154822||full_13",45,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7469_length_2762_cov_3.340598||full_6",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6031_length_3594_cov_27.227465||full_1",32,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_923_length_3977_cov_6.126466||full_1",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4171_length_6274_cov_4.045345||full_4",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1379_length_11515_cov_13.349913||full_17",23,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_440_length_16121_cov_12.465268||full_1",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_12424_length_2411_cov_9.769949||full_5",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6_length_85251_cov_37.627717||0_partial_fragment_1_2",3095,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_61_length_37478_cov_13.035566||full_51",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_23_length_41961_cov_10.873503||full_1",11,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5251_length_3701_cov_9.385628||full_3",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2551_length_5345_cov_6.083554||full_1",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_691_length_15706_cov_7.819373||full_fragment_1_1",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7984_length_3438_cov_4.249187||full_3",32,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3601_length_4017_cov_23.237506||full_5",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6_length_76840_cov_15.642495||full_fragment_2_55",24,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2659_length_5645_cov_5.561181||full_1",21,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6349_length_4228_cov_3.648215||full_2",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3702_length_5695_cov_4.358688||full_5",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_733_length_10942_cov_22.788739||full_5",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1377_length_7708_cov_22.269567||full_13",92,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_11548_length_2640_cov_3.676983||full_1",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_15_length_58814_cov_27.655848||full_73",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_266_length_17631_cov_14.589725||full_21",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_102_length_26432_cov_8.489062||full_22",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2679_length_7540_cov_13.525985||full_3",229,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_17610_length_1999_cov_3.734568||full_4",213,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4115_length_5478_cov_18.545639||full_4",26,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5860_length_4563_cov_9.800355||full_8",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7712_length_2344_cov_9.806903||full_3",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2181_length_5980_cov_6.919156||full_9",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7779_length_3499_cov_3.941057||full_2",12,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2526_length_6272_cov_44.345343||full_9",31,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2917_length_7147_cov_22.856599||full_2",82,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_15278_length_1552_cov_4.671343||full_4",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_11249_length_2153_cov_27.288847||full_4",34,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4667_length_3134_cov_8.532316||full_1",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4115_length_5478_cov_18.545639||full_1",48,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_371_length_10665_cov_87.249482||full_9",474,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2828_length_6544_cov_14.638003||full_5",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2137_length_6072_cov_6.542131||full_4",45,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3792_length_3977_cov_22.669556||full_2",47,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2679_length_7540_cov_13.525985||full_5",148,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3515_length_4084_cov_30.513527||full_4",111,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4675_length_4016_cov_22.958596||full_3",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_8288_length_3362_cov_5.049894||full_6",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3340_length_5225_cov_4.622050||full_4",30,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2917_length_7147_cov_22.856599||full_3",73,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_959_length_11216_cov_13.483738||full_1",3,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4157_length_5730_cov_6.016035||full_7",85,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5361_length_3815_cov_3.553989||full_7",51,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7318_length_2411_cov_2.309423||full_2",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2990_length_4772_cov_9.593386||full_2",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1575_length_7610_cov_5.668696||full_13",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6464_length_2874_cov_3.525718||full_1",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_299_length_8486_cov_6.980311||full_12",22,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3052_length_7079_cov_10.612329||full_1",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5574_length_4586_cov_8.250276||full_1",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_138_length_22209_cov_18.629096||full_30",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7639_length_4140_cov_16.018849||full_1",40,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2705_length_7500_cov_11.413835||full_1",54,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5530_length_4422_cov_6.436913||full_7",72,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_411_length_8546_cov_4.415734||full_1",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_854_length_10604_cov_6.066547||full_7",47,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_204_length_15652_cov_10.101173||full_1",20,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_19549_length_1854_cov_2.459144||full_5",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1509_length_11184_cov_29.099650||full_19",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_32_length_50370_cov_14.072662||full_1",57,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2821_length_5448_cov_5.248841||full_6",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3970_length_5853_cov_8.879959||full_3",38,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_12544_length_2640_cov_4.345068||full_6",5,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2005_length_6325_cov_6.544976||full_5",28,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4000_length_3803_cov_16.493063||full_2",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_141_length_27659_cov_7.589480||full_24",3,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3011_length_5074_cov_7.911337||full_3",20,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1055_length_8766_cov_6.018597||full_7",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1245_length_6780_cov_6.049814||full_3",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_9_length_58578_cov_13.086957||full_53",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_876_length_10055_cov_4.989100||full_16",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_8835_length_2158_cov_3.706610||full_1",18,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_833_length_7096_cov_14.912228||full_1",10,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_918_length_9260_cov_30.645193||full_6",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3918_length_3334_cov_17.038121||full_2",22,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_16598_length_2031_cov_4.272267||full_1",47,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2122_length_8655_cov_5.429419||full_16",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_126_length_23648_cov_21.874115||full_29",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2453_length_8740_cov_20.256534||full_7",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3687_length_3995_cov_4.367259||full_1",18,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_770_length_11208_cov_5.089214||full_5",7,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3938_length_4309_cov_4.719323||full_3",12,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6196_length_4386_cov_19.762641||full_3",224,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1104_length_6080_cov_3.696266||full_4",2,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_2031_length_4099_cov_5.088773||full_3",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_23_length_45266_cov_39.101944||full_1",4,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_6878_length_3975_cov_4.904592||full_2",16,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1031_length_13026_cov_6.710277||full_1",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3591_length_5812_cov_4.903943||full_1",1,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3528_length_4078_cov_5.026597||full_3",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_4384_length_5259_cov_5.769792||full_3",37,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_5011_length_3822_cov_6.138572||full_1",9,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1983_length_4212_cov_2.992543||full_1",33,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_3829_length_3271_cov_3.112873||full_1",6,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7568_length_3711_cov_49.854759||full_4",102,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_1013_length_9208_cov_14.649295||full_7",297,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_8754_length_3236_cov_3.855391||full_1",8,"D14","CON","CON_D14",5615729
"L1HGH010570","NODE_7600_length_3582_cov_4.861072||full_5",11,"D14","CON","CON_D14",5615729
